"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"8688","chr5",45101001,45104600,3600,"*","Intron (ENSMUST00000197016.4/52401, intron 5 of 5)",5,45155011,45169564,14554,2,"52401","ENSMUST00000030975.5",64964
"8689","chr5",45137401,45138600,1200,"*","Intron (ENSMUST00000197016.4/52401, intron 5 of 5)",5,45155011,45169564,14554,2,"52401","ENSMUST00000030975.5",30964
"8690","chr5",45254801,45260800,6000,"*","Intron (ENSMUST00000197016.4/52401, intron 4 of 5)",5,45110629,45175693,65065,2,"52401","ENSMUST00000198493.1",-79108
"8691","chr5",45275401,45297800,22400,"*","Intron (ENSMUST00000197016.4/52401, intron 4 of 5)",5,45110629,45175693,65065,2,"52401","ENSMUST00000198493.1",-99708
"8692","chr5",45472201,45472400,200,"*","Distal Intergenic",5,45453751,45464149,10399,1,"624224","ENSMUST00000053250.4",18450
"8693","chr5",45499601,45504000,4400,"*","Promoter",5,45500339,45504800,4462,1,"66988","ENSMUST00000131289.1",0
"8694","chr5",45519201,45520000,800,"*","Promoter",5,45520229,45529276,9048,1,"66999","ENSMUST00000156481.7",-229
"8695","chr5",45874601,45878000,3400,"*","Distal Intergenic",5,45775259,45857615,82357,2,"209707","ENSMUST00000156295.1",-16986
"8696","chr5",47470601,47470800,200,"*","Distal Intergenic",5,47983138,48307733,324596,1,"20563","ENSMUST00000173107.7",-512338
"8697","chr5",47910601,47941600,31000,"*","Distal Intergenic",5,47983138,48307733,324596,1,"20563","ENSMUST00000173107.7",-41538
"8698","chr5",48402401,48402600,200,"*","Exon (ENSMUST00000176521.5/70592, exon 3 of 4)",5,48396664,48414294,17631,1,"70592","ENSMUST00000199818.1",5737
"8699","chr5",49716801,49717000,200,"*","Distal Intergenic",5,48389502,49524907,1135406,2,"80334","ENSMUST00000087395.10",-191894
"8700","chr5",49735401,49771400,36000,"*","Distal Intergenic",5,49966110,49972075,5966,2,"70693","ENSMUST00000196177.1",200675
"8701","chr5",50005401,50009200,3800,"*","Promoter",5,50006917,50009504,2588,2,"70693","ENSMUST00000196229.1",304
"8702","chr5",50035201,50035600,400,"*","Intron (ENSMUST00000030971.6/70693, intron 1 of 18)",5,50050869,50058645,7777,2,"70693","ENSMUST00000196915.4",23045
"8703","chr5",50059601,50060000,400,"*","Promoter",5,49959956,50059006,99051,2,"70693","ENSMUST00000030971.6",-595
"8704","chr5",51185601,51193000,7400,"*","Distal Intergenic",5,51457653,51553871,96219,2,"19017","ENSMUST00000031059.13",360871
"8705","chr5",51228601,51232400,3800,"*","Distal Intergenic",5,51457653,51553871,96219,2,"19017","ENSMUST00000031059.13",321471
"8706","chr5",51504001,51571000,67000,"*","Promoter",5,51454250,51553922,99673,2,"19017","ENSMUST00000132734.7",0
"8707","chr5",51583201,51594400,11200,"*","Distal Intergenic",5,51495780,51567726,71947,2,"19017","ENSMUST00000127135.2",-15475
"8708","chr5",52364801,52368800,4000,"*","5' UTR",5,52363791,52371418,7628,1,"20657","ENSMUST00000101208.5",1010
"8709","chr5",52613801,52619000,5200,"*","Promoter",5,52607550,52619012,11463,2,"211001","ENSMUST00000064097.4",12
"8710","chr5",52630201,52631800,1600,"*","Distal Intergenic",5,52607550,52619012,11463,2,"211001","ENSMUST00000064097.4",-11189
"8711","chr5",52785201,52793400,8200,"*","Intron (ENSMUST00000113901.7/78796, intron 2 of 11)",5,52783122,52796131,13010,1,"78796","ENSMUST00000198465.1",2079
"8712","chr5",52938801,52940000,1200,"*","Distal Intergenic",5,52973024,52992292,19269,2,"75954","ENSMUST00000198580.1",52292
"8713","chr5",53317801,53318000,200,"*","Distal Intergenic",5,53277118,53278026,909,1,"66278","ENSMUST00000204089.1",40683
"8714","chr5",53345001,53605000,260000,"*","Promoter",5,53466152,53649390,183239,1,"19664","ENSMUST00000201991.3",0
"8715","chr5",53946601,53957400,10800,"*","Distal Intergenic",5,53998499,54121057,122559,1,"116873","ENSMUST00000117661.8",-41099
"8716","chr5",53995801,53997600,1800,"*","Promoter",5,53998499,54121057,122559,1,"116873","ENSMUST00000117661.8",-899
"8717","chr5",55503801,55510800,7000,"*","Exon (ENSMUST00000196510.1/ENSMUST00000196510.1, exon 1 of 1)",5,54349991,54358543,8553,1,"330086","ENSMUST00000197424.1",1153810
"8718","chr5",57273401,57280200,6800,"*","Distal Intergenic",5,57570082,57717920,147839,2,"319216","ENSMUST00000180708.2",437720
"8719","chr5",57624001,57626000,2000,"*","Intron (ENSMUST00000180708.2/319216, intron 3 of 4)",5,57570082,57717920,147839,2,"319216","ENSMUST00000180708.2",91920
"8720","chr5",57721601,57729000,7400,"*","Promoter",5,57721913,57913448,191536,1,"54216","ENSMUST00000199310.1",0
"8721","chr5",57761601,57770000,8400,"*","Intron (ENSMUST00000191837.5/54216, intron 1 of 2)",5,57722209,58129454,407246,1,"54216","ENSMUST00000192048.1",39392
"8722","chr5",57788801,57791800,3000,"*","Intron (ENSMUST00000191837.5/54216, intron 1 of 2)",5,57722209,58129454,407246,1,"54216","ENSMUST00000192048.1",66592
"8723","chr5",64008201,64008600,400,"*","Distal Intergenic",5,64044978,64050228,5251,1,"74757","ENSMUST00000198687.1",-36378
"8724","chr5",64044601,64047400,2800,"*","Promoter",5,64044978,64050228,5251,1,"74757","ENSMUST00000198687.1",0
"8725","chr5",64061001,64069800,8800,"*","Distal Intergenic",5,64044978,64050228,5251,1,"74757","ENSMUST00000198687.1",16023
"8726","chr5",64092001,64095400,3400,"*","Promoter",5,64092950,64128351,35402,1,"66681","ENSMUST00000087324.6",0
"8727","chr5",64109401,64115400,6000,"*","Promoter",5,64112101,64128164,16064,1,"66681","ENSMUST00000197577.1",0
"8728","chr5",64145601,64147200,1600,"*","Distal Intergenic",5,64156305,64173517,17213,1,"57915","ENSMUST00000199270.4",-9105
"8729","chr5",64159401,64177600,18200,"*","Promoter",5,64159451,64351486,192036,1,"57915","ENSMUST00000043893.12",0
"8730","chr5",64197001,64199200,2200,"*","Intron (ENSMUST00000043893.12/57915, intron 2 of 21)",5,64230399,64351486,121088,1,"57915","ENSMUST00000119756.5",-31199
"8731","chr5",64240601,64243800,3200,"*","Intron (ENSMUST00000043893.12/57915, intron 2 of 21)",5,64230399,64351486,121088,1,"57915","ENSMUST00000119756.5",10202
"8732","chr5",64281801,64396800,115000,"*","Promoter",5,64298530,64351481,52952,1,"57915","ENSMUST00000140960.2",0
"8733","chr5",64409801,64455000,45200,"*","Exon (ENSMUST00000199362.1/ENSMUST00000199362.1, exon 1 of 4)",5,64454813,64467943,13131,2,"69999","ENSMUST00000189767.2",12943
"8734","chr5",64470201,64538000,67800,"*","Promoter",5,64477008,64483967,6960,1,"77382","ENSMUST00000200615.1",0
"8735","chr5",64565401,64680200,114800,"*","Promoter",5,64593857,64610700,16844,2,"100042198","ENSMUST00000198582.4",0
"8736","chr5",64692401,64714600,22200,"*","Exon (ENSMUST00000180650.2/ENSMUST00000180650.2, exon 1 of 3)",5,64593857,64610700,16844,2,"100042198","ENSMUST00000198582.4",-81701
"8737","chr5",64737801,64751600,13800,"*","Intron (ENSMUST00000180912.5/ENSMUST00000180912.5, intron 1 of 4)",5,64803388,64832901,29514,1,"16599","ENSMUST00000165536.7",-51788
"8738","chr5",64781001,64825400,44400,"*","Promoter",5,64803388,64832901,29514,1,"16599","ENSMUST00000165536.7",0
"8739","chr5",64839601,64886000,46400,"*","Distal Intergenic",5,64826809,64829550,2742,1,"16599","ENSMUST00000198946.1",12792
"8740","chr5",64932801,64933200,400,"*","Promoter",5,64924680,64932761,8082,2,"21897","ENSMUST00000059349.5",-40
"8741","chr5",64955801,64959600,3800,"*","Promoter",5,64952031,64960047,8017,2,"21899","ENSMUST00000062315.5",447
"8742","chr5",65437201,65460800,23600,"*","Promoter",5,65449927,65461303,11377,2,"68552","ENSMUST00000135258.2",503
"8743","chr5",65487601,65487800,200,"*","Intron (ENSMUST00000196121.1/68552, intron 1 of 2)",5,65427427,65492833,65407,2,"68552","ENSMUST00000196121.1",5033
"8744","chr5",65705201,65705400,200,"*","Distal Intergenic",5,65645959,65698273,52315,2,"71521","ENSMUST00000200790.1",-6928
"8745","chr5",65990201,65990400,200,"*","Promoter",5,65979358,65990007,10650,2,"231253","ENSMUST00000201562.1",-194
"8746","chr5",66041601,66062200,20600,"*","Promoter",5,66026785,66054552,27768,2,"245945","ENSMUST00000200852.3",0
"8747","chr5",66075801,66096600,20800,"*","Promoter",5,66016556,66081000,64445,2,"245945","ENSMUST00000094757.8",0
"8748","chr5",66137601,66151800,14200,"*","Promoter",5,66018602,66151078,132477,2,"245945","ENSMUST00000094756.10",0
"8749","chr5",66164201,66171000,6800,"*","Exon (ENSMUST00000175517.1/ENSMUST00000175517.1, exon 1 of 1)",5,66016549,66173118,156570,2,"245945","ENSMUST00000201544.3",2118
"8750","chr5",66184801,66185000,200,"*","Intron (ENSMUST00000201903.1/73639, intron 1 of 2)",5,66166607,66191336,24730,2,"73639","ENSMUST00000201903.1",6336
"8751","chr5",66199001,66201200,2200,"*","Intron (ENSMUST00000120182.2/ENSMUST00000120182.2, intron 1 of 1)",5,66166607,66191336,24730,2,"73639","ENSMUST00000201903.1",-7665
"8752","chr5",66269001,66270800,1800,"*","Intron (ENSMUST00000202994.3/70918, intron 4 of 10)",5,66260312,66298015,37704,1,"70918","ENSMUST00000031109.6",8689
"8753","chr5",66373401,66379000,5600,"*","Intron (ENSMUST00000162366.7/11787, intron 8 of 15)",5,66301872,66337682,35811,2,"11787","ENSMUST00000160775.7",-35719
"8754","chr5",66391001,66407000,16000,"*","Exon (ENSMUST00000162366.7/11787, exon 6 of 16)",5,66301872,66337682,35811,2,"11787","ENSMUST00000160775.7",-53319
"8755","chr5",66422001,66442600,20600,"*","Exon (ENSMUST00000202492.1/ENSMUST00000202492.1, exon 1 of 1)",5,66302205,66492171,189967,2,"11787","ENSMUST00000160063.4",49571
"8756","chr5",66465201,66620200,155000,"*","Promoter",5,66298725,66618758,320034,2,"11787","ENSMUST00000162366.7",0
"8757","chr5",66964401,66978600,14200,"*","Promoter",5,66968005,67054694,86690,1,"77569","ENSMUST00000201322.3",0
"8758","chr5",72202201,72202800,600,"*","Promoter",5,72203329,72230475,27147,1,"231287","ENSMUST00000169617.2",-529
"8759","chr5",72650001,72650400,400,"*","Intron (ENSMUST00000087212.7/70701, intron 1 of 5)",5,72647842,72659135,11294,1,"70701","ENSMUST00000197772.2",2159
"8760","chr5",72722601,72730400,7800,"*","Exon (ENSMUST00000198684.2/ENSMUST00000198684.2, exon 1 of 1)",5,72695986,72735906,39921,2,"22165","ENSMUST00000198798.4",5506
"8761","chr5",72770801,72785200,14400,"*","Promoter",5,72755738,72786020,30283,2,"21682","ENSMUST00000155342.7",820
"8762","chr5",72801001,72804400,3400,"*","Intron (ENSMUST00000071944.12/21682, intron 3 of 18)",5,72755738,72786020,30283,2,"21682","ENSMUST00000155342.7",-14981
"8763","chr5",72843801,72854800,11000,"*","Promoter",5,72823462,72844449,20988,2,"21682","ENSMUST00000202547.1",0
"8764","chr5",72905601,72906200,600,"*","Distal Intergenic",5,72914304,72978829,64526,1,"75991","ENSMUST00000144843.7",-8104
"8765","chr5",73189401,73191200,1800,"*","Promoter",5,73148038,73191879,43842,2,"72313","ENSMUST00000176910.2",679
"8766","chr5",73278401,73292200,13800,"*","Promoter",5,73268581,73284175,15595,2,"72276","ENSMUST00000188758.6",0
"8767","chr5",73691401,73692200,800,"*","Distal Intergenic",5,73659261,73679484,20224,1,"73472","ENSMUST00000178631.5",32140
"8768","chr5",73752601,73753400,800,"*","Distal Intergenic",5,73659261,73679484,20224,1,"73472","ENSMUST00000178631.5",93340
"8769","chr5",74161401,74173800,12400,"*","Exon (ENSMUST00000200757.1/ENSMUST00000200757.1, exon 1 of 1)",5,74195286,74199481,4196,1,"68939","ENSMUST00000051937.8",-21486
"8770","chr5",74265801,74266000,200,"*","Intron (ENSMUST00000072857.12/212986, intron 5 of 8)",5,74206089,74225484,19396,2,"212986","ENSMUST00000146015.1",-40317
"8771","chr5",74279801,74304400,24600,"*","Exon (ENSMUST00000202465.1/ENSMUST00000202465.1, exon 1 of 2)",5,74206089,74225484,19396,2,"212986","ENSMUST00000146015.1",-54317
"8772","chr5",74484001,74492200,8200,"*","Intron (ENSMUST00000072857.12/212986, intron 2 of 8)",5,74458373,74479126,20754,2,"212986","ENSMUST00000142216.1",-4875
"8773","chr5",74620201,74644600,24400,"*","Promoter",5,74597776,74623521,25746,2,"16924","ENSMUST00000140084.3",0
"8774","chr5",74654801,74685800,31000,"*","Promoter",5,74592447,74677872,85426,2,"16924","ENSMUST00000113531.8",0
"8775","chr5",74698001,74832400,134400,"*","Promoter",5,74597104,74702912,105809,2,"16924","ENSMUST00000117388.7",0
"8776","chr5",74874601,74874800,200,"*","Distal Intergenic",5,74949190,74966368,17179,1,"619945","ENSMUST00000101121.2",-74390
"8777","chr5",74885001,74976600,91600,"*","Promoter",5,74949190,74966368,17179,1,"619945","ENSMUST00000101121.2",0
"8778","chr5",75045201,75047000,1800,"*","Promoter",5,74997988,75044774,46787,2,"74277","ENSMUST00000075452.6",-427
"8779","chr5",75150801,75151600,800,"*","Promoter",5,75152292,75183517,31226,1,"18595","ENSMUST00000202681.3",-692
"8780","chr5",75162201,75195200,33000,"*","Promoter",5,75176831,75176904,74,1,"102465620","ENSMUST00000183797.1",0
"8781","chr5",75923601,75923800,200,"*","Distal Intergenic",5,75932827,75978458,45632,2,"16542","ENSMUST00000113516.1",54658
"8782","chr5",75989801,75990200,400,"*","Distal Intergenic",5,75961244,75978458,17215,2,"16542","ENSMUST00000149573.1",-11343
"8783","chr5",76141401,76142000,600,"*","Promoter",5,76140730,76149947,9218,1,"57357","ENSMUST00000127278.7",671
"8784","chr5",76346601,76347600,1000,"*","Intron (ENSMUST00000031146.2/56183, intron 3 of 9)",5,76331238,76341885,10648,1,"74621","ENSMUST00000132154.1",15363
"8785","chr5",76417601,76418400,800,"*","Distal Intergenic",5,76333495,76363788,30294,2,"56183","ENSMUST00000031146.2",-53813
"8786","chr5",76643601,76643800,200,"*","Intron (ENSMUST00000130651.1/381644, intron 23 of 23)",5,76657683,76840881,183199,1,"320827","ENSMUST00000128112.7",-13883
"8787","chr5",76925001,76929400,4400,"*","3' UTR",5,76875935,76905514,29580,2,"231326","ENSMUST00000120963.7",-19487
"8788","chr5",76953201,76964600,11400,"*","Promoter",5,76961476,76962970,1495,1,"67054","ENSMUST00000140051.1",0
"8789","chr5",77072001,77082400,10400,"*","Distal Intergenic",5,77086988,77095253,8266,2,"74318","ENSMUST00000120827.8",12853
"8790","chr5",77133601,77137200,3600,"*","Distal Intergenic",5,77086988,77115121,28134,2,"74318","ENSMUST00000081964.6",-18480
"8791","chr5",77268001,77269000,1000,"*","Exon (ENSMUST00000080359.11/19712, exon 2 of 4)",5,77266196,77286432,20237,1,"19712","ENSMUST00000113449.1",1805
"8792","chr5",77354801,77406000,51200,"*","Exon (ENSMUST00000202460.1/ENSMUST00000202460.1, exon 1 of 3)",5,77349248,77408040,58793,2,"29817","ENSMUST00000163898.5",2040
"8793","chr5",77468201,77468600,400,"*","Intron (ENSMUST00000201510.1/ENSMUST00000201510.1, intron 3 of 4)",5,77465488,77468851,3364,1,"69370","ENSMUST00000201654.1",2713
"8794","chr5",79062001,79062200,200,"*","Distal Intergenic",5,77465488,77468851,3364,1,"69370","ENSMUST00000201654.1",1596513
"8795","chr5",79420201,79420800,600,"*","Distal Intergenic",5,81020138,81388784,368647,1,"319387","ENSMUST00000147226.7",-1599338
"8796","chr5",79468201,79468400,200,"*","Distal Intergenic",5,81020138,81388784,368647,1,"319387","ENSMUST00000147226.7",-1551738
"8797","chr5",80699201,80705800,6600,"*","Distal Intergenic",5,81020138,81388784,368647,1,"319387","ENSMUST00000147226.7",-314338
"8798","chr5",81016801,81377400,360600,"*","Promoter",5,81020138,81388784,368647,1,"319387","ENSMUST00000147226.7",0
"8799","chr5",81392601,81392800,200,"*","Intron (ENSMUST00000132375.7/319387, intron 4 of 24)",5,81310025,81796634,486610,1,"319387","ENSMUST00000072521.10",82576
"8800","chr5",81407601,81410000,2400,"*","Intron (ENSMUST00000132375.7/319387, intron 4 of 24)",5,81310025,81796634,486610,1,"319387","ENSMUST00000072521.10",97576
"8801","chr5",81469601,81479400,9800,"*","Intron (ENSMUST00000132375.7/319387, intron 5 of 24)",5,81310025,81796634,486610,1,"319387","ENSMUST00000072521.10",159576
"8802","chr5",81497201,81497400,200,"*","Intron (ENSMUST00000132375.7/319387, intron 5 of 24)",5,81645989,81688522,42534,1,"319387","ENSMUST00000126227.1",-148589
"8803","chr5",81510601,81532800,22200,"*","3' UTR",5,81645989,81688522,42534,1,"319387","ENSMUST00000126227.1",-113189
"8804","chr5",81543601,81622200,78600,"*","3' UTR",5,81645989,81688522,42534,1,"319387","ENSMUST00000126227.1",-23789
"8805","chr5",81640001,81641400,1400,"*","Intron (ENSMUST00000132375.7/319387, intron 8 of 24)",5,81645989,81688522,42534,1,"319387","ENSMUST00000126227.1",-4589
"8806","chr5",81946201,81947000,800,"*","Distal Intergenic",5,81771658,81825133,53476,1,"319387","ENSMUST00000148830.1",174543
"8807","chr5",86626401,86636600,10200,"*","Promoter",5,86521898,86632424,110527,2,"243083","ENSMUST00000116553.8",0
"8808","chr5",86647801,86648000,200,"*","Distal Intergenic",5,86563055,86632424,69370,2,"243083","ENSMUST00000161625.1",-15377
"8809","chr5",86855401,86860200,4800,"*","Distal Intergenic",5,86831763,86836657,4895,1,"231386","ENSMUST00000123625.1",23638
"8810","chr5",88929601,88931800,2200,"*","Intron (ENSMUST00000148750.7/54403, intron 1 of 25)",5,88934532,88954947,20416,1,"54403","ENSMUST00000144713.1",-2732
"8811","chr5",88958201,89000200,42000,"*","Intron (ENSMUST00000148750.7/54403, intron 3 of 25)",5,88934572,89038470,103899,1,"54403","ENSMUST00000238265.1",23629
"8812","chr5",89011201,89012000,800,"*","Intron (ENSMUST00000148750.7/54403, intron 3 of 25)",5,89027966,89234861,206896,1,"54403","ENSMUST00000130041.7",-15966
"8813","chr5",89276601,89276800,200,"*","Distal Intergenic",5,89421885,89435628,13744,2,"14473","ENSMUST00000200534.1",158828
"8814","chr5",89362801,89381800,19000,"*","Distal Intergenic",5,89421885,89435628,13744,2,"14473","ENSMUST00000200534.1",53828
"8815","chr5",90603601,90637400,33800,"*","Promoter",5,90603623,90609801,6179,2,"73246","ENSMUST00000202807.1",0
"8816","chr5",90662001,90709800,47800,"*","Distal Intergenic",5,90603831,90640657,36827,2,"73246","ENSMUST00000202704.3",-21344
"8817","chr5",90729001,90733000,4000,"*","Distal Intergenic",5,90759360,90761624,2265,1,"20311","ENSMUST00000202380.1",-26360
"8818","chr5",90750601,90766000,15400,"*","Promoter",5,90759360,90761624,2265,1,"20311","ENSMUST00000202380.1",0
"8819","chr5",90779601,90779800,200,"*","Distal Intergenic",5,90786103,90788093,1991,1,"330122","ENSMUST00000031326.9",-6303
"8820","chr5",90831401,90834000,2600,"*","Exon (ENSMUST00000202536.1/ENSMUST00000202536.1, exon 1 of 2)",5,90794534,90803067,8534,1,"20309","ENSMUST00000031322.6",36867
"8821","chr5",90872201,90901200,29000,"*","Promoter",5,90891241,90893115,1875,1,"14825","ENSMUST00000031327.8",0
"8822","chr5",90924201,90924600,400,"*","Exon (ENSMUST00000202683.1/ENSMUST00000202683.1, exon 2 of 2)",5,90931117,90937692,6576,1,"665563","ENSMUST00000202852.1",-6517
"8823","chr5",91070801,91087000,16200,"*","Promoter",5,91074622,91093646,19025,1,"13874","ENSMUST00000031324.5",0
"8824","chr5",91098601,91114800,16200,"*","Distal Intergenic",5,91074622,91093646,19025,1,"13874","ENSMUST00000031324.5",23979
"8825","chr5",91282001,91284400,2400,"*","Promoter",5,91257571,91283421,25851,2,"100503265","ENSMUST00000200707.1",0
"8826","chr5",91563201,91564600,1400,"*","Intron (ENSMUST00000040576.9/231440, intron 1 of 3)",5,91517615,91626894,109280,1,"231440","ENSMUST00000040576.9",45586
"8827","chr5",91618001,91618600,600,"*","Intron (ENSMUST00000040576.9/231440, intron 3 of 3)",5,91517615,91626894,109280,1,"231440","ENSMUST00000040576.9",100386
"8828","chr5",91959401,91959600,200,"*","Intron (ENSMUST00000140670.7/68098, intron 2 of 9)",5,91962389,91966598,4210,1,"381650","ENSMUST00000193925.5",-2789
"8829","chr5",92126801,92129000,2200,"*","Distal Intergenic",5,92137938,92202795,64858,1,"56041","ENSMUST00000031355.9",-8938
"8830","chr5",92216801,92222200,5400,"*","Distal Intergenic",5,92209896,92215408,5513,2,"57425","ENSMUST00000031356.4",-1393
